,0,1,2
10557,وهكذا#3 كانت#3 تثار#3 حميته#4 إلى#3 ترسم#5 خطوات#3 آبائه#3 العظام#3,11,2.1
10558,وقد#3 وجدت#3 هذه#3 الأحاديث#3 من#3 نفس#3 الطفل#3 أرضا#3 خصبة#4 ومنبتا#4 طيبا#3 فزادها#3 خياله#3 ضخامة#3 وعظما#4,11,2.1
10559,وكانت#3 شغل#4 نهاره#3 ومسرح#3 أحلامه#3,11,2.1
10560,فطالما#3 استبطأ#4 الزمن#3 الذي#3 حال#4 دونه#4 أن#3 يجرد#4 سيفا#3 أو#3 يشهد#3 في#3 قتام#5,11,2.1
10561,الخيل#3 واشتباك#4 الرماح#3 مشهدا#3,11,2.1
10562,ولما#3 بلغ#3 الرابعة#3 عشرة#3 وأجاد#3 القراءة#3 والكتابة#3,11,2.1
10563,قسمت#3 أمه#3 وقته#3 بين#3 مجلسين#4 مجلس#4 بين#3 الأدباء#3 والشعراء#3 وعلماء#3 الدين#3 واللغة#3 والتاريخ#3,11,2.1
10564,ومجلس#4 فوق#3 صهوات#5 الخيل#3 وبين#3 خيرة#4 المدربين#3 على#3 الفروسية#3 وأساليب#3 الضرب#3 والطعان#5,11,2.1
10565,وكان#3 من#3 أبرز#3 الشعراء#3 المنقطعين#4 لتعليمه#3 أبو#3 الحسن#3 المعروف#3 بالناشئ#3 الأصغر#3,11,2.1
10566,فقد#3 أملى#3 عليه#3 شعره#3,11,2.1
10567,وقرأ#3 معه#3 دواوين#4 القدماء#3 والمحدثين#5,11,2.1
10568,وأخذ#3 يوجهه#4 إلى#3 طرائق#3 النقد#4,11,2.1
10569,ويبصره#4 مواطن#3 السحر#3 والجمال#3 في#3 جيد#3 المنثور#5 والمنظوم#5,11,2.1
10570,وكان#3 أبو#3 فراس#3 يؤثر#3 شعر#3 عنترة#3 في#3 الجاهليين#3,11,2.1
10571,وشعر#3 الفرزدق#3 والكميت#3 في#3 الأمويين#3,11,2.1
10572,ويروح#5 عن#5 نفسه#3 بشعر#3 كبار#3 الشعراء#3 العباسيين#3 كبشار#3 وأبي#3 نواس#3 والحسين#3 بن#3 الضحاك#3,11,2.1
10573,والحق#3 أن#3 نفسه#3 كانت#3 مختلفة#3 النزعة#5,11,2.1
10574,فبينما#3 هي#3 جد#3 وصرامة#4 وتوثب#5 إلى#4 معالي#5 الأمور#3,11,2.1
10575,إذا#3 هي#3 حنانة#3 إلى#3 اللهو#3 العنيف#3,11,2.1
10576,تواقة#3 إلى#3 التمتع#3 بنعيم#3 الحياة#3 واجتلاء#5 أسرار#3 الجمال#3,11,2.1
10577,والجمال#3 مظهر#3 من#3 مظاهر#3 هذا#3 الكون#3 تدركه#3 النفس#3 الشفافة#3 وتهفو#5 إليه#3,11,2.1
10578,وترى#3 فيه#3 متعة#3 وغذاء#3,11,2.1
10579,والنفوس#3 تصدأ#3 كما#3 يصدأ#3 الحديد#3 ولا#3 يجلوها#4 إلا#3 فترات#3 من#3 السرور#3 الذي#3 لا#3 يخدش#3 الفضيلة#5 ولا#3 يمس#4 الكرامة#3,11,2.1
10580,كان#3 الناشئ#3 الأصغر#3 يقرأ#3 معه#3 يوما#3 بائية#3 الكميت#3 في#3 مدح#3 بني#3 هاشم#3,11,2.1
10581,فلما#3 قضيا#3 في#3 درسها#3 طويلا#3 التفت#4 إليه#3 وقال#3 أقلت#3 شيئا#3 من#3 الشعر#3 جديدا#3,11,2.1
10582,لقد#3 جال#4 بالأمس#3 في#3 نفسي#3 شعر#3 أحسست#3 به#3 كأنه#3 همسة#3 الوحي#3 فأسرعت#3 إلى#3 القلم#3 لكتابته#3,11,2.1
10583,فنشط#4 الناشئ#3 وقال#3 هات#3 أبا#3 الفراس#3,11,2.1
10584,فأنشد#3,11,2.1
10585,تطالبني#3 البيض#5 الصوارم#5 والقنا#5,11,2.1
10586,بما#3 وعدت#3 جدي#3 في#3 المخايل#5,11,2.1
10587,فمثلي#3 من#3 نال#3 المعالي#5 بسيفه#3,11,2.1
10588,وربتما#5 غالته#5 عنها#5 الغوائل#5,11,2.1
10589,وما#3 كل#3 طلاب#3 من#3 الناس#3 بالغ#4,11,2.1
10590,ولا#3 كل#3 سيار#5 إلى#3 المجد#3 واصل#3,11,2.1
10591,فصاح#3 الشيخ#3 وقال#3 إيه#5 يا#3 بن#3 حمدان#3,11,2.1
10592,هذا#3 هو#3 الشعر#3 الذي#3 عجزت#4 عنه#3 شياطين#3 الشعراء#3,11,2.1
10593,زدني#3 بالله#3 يا#3 بن#3 سعيد#3 زدني#3 فقال#3,11,2.1
10594,خيلي#3 وإن#3 قلت#3 كثير#3 نقعها#3,11,2.1
10595,بين#3 الصوارم#5 والقنا#5 الرعاف#5,11,2.1
10596,ومكارمي#4 عدد#3 النجوم#3 ومنزلي#3,11,2.1
10597,مأوى#4 الكرام#3 ومنزل#3 الأضياف#3,11,2.1
10598,لا#3 أقتني#3 لصروف#5 دهري#4 عدة#4,11,2.1
10599,حتى#3 كأن#3 خطوبها#5 أحلافي#3,11,2.1
10600,شيم#4 عرفت#3 بها#3 غلاما#3 يافعا#4,11,2.1
10601,ولقد#3 عرفت#3 بمثلها#3 أسلافي#4,11,2.1
10602,فطرب#4 الناشئ#3 وقال#3 حقا#3 إن#3 منبج#3 لم#3 تنجب#3 بعد#3 أبي#3 عبادة#3 البحتري#3 مثلك#3,11,2.1
10603,اصدح#4 يا#3 بني#3 كما#3 تشاء#3 وغرد#3,11,2.1
10604,وعلم#3 طيور#3 الشام#3 تلك#3 الألحان#3 القوية#3 المملوءة#3 بذكريات#3 المجد#3 والبطولة#3,11,2.1
10605,فإن#3 الناس#3 حيث#3 شعراؤهم#3,11,2.1
10606,فلقد#3 سئمنا#3 تلك#3 الأشعار#3 الرخوة#4 الخائرة#5,11,2.1
10607,التي#3 قتلت#3 في#3 نفوس#3 العرب#3 النخوة#4 والشهامة#3,11,2.1
10608,وصدفتهم#5 عن#3 التطلع#4 إلى#3 المجد#3 والغلب#5,11,2.1
10609,فعاشوا#3 في#3 بلهنية#5,11,2.1
10610,النعيم#3,11,2.1
10611,واستناموا#4 إلى#3 الراحة#3 بين#3 ظل#3 الأشجار#3,11,2.1
10612,وخرير#4 الأنهار#3,11,2.1
10613,وبين#3 قينة#5,11,2.1
10614,,11,2.1
10615,وكأس#3,11,2.2
10616,وعبث#4 ومجون#5,11,2.2
10617,وهذا#3 العبث#4 إلى#3 ما#3 مني#5 به#3 العرب#3 مع#3 الاعتماد#3 على#3 الغرباء#3,11,2.2
10618,وإلقاء#3 شئون#3 الدولة#3 إليهم#3,11,2.2
10619,هو#3 الذي#3 قضى#3 على#3 الدولة#3 العباسية#3,11,2.2
10620,وأتى#3 على#3 بنيانها#3 من#3 القواعد#3,11,2.2
10621,بعد#3 أن#3 ملكت#3 أطراف#4 الأرض#3,11,2.2
10622,وتحدت#3 الدنيا#3 بالعلم#3 وقوة#3 السلطان#3 أيام#3 الرشيد#3 والمأمون#3,11,2.2
10623,لقد#3 رمحتنا#5,11,2.2
10624,الدنيا#3 بعد#3 أن#3 كنا#3 نقتعد#5 منها#3 صهوة#5 العز#5 والصولة#5,11,2.2
10625,هذا#3 خليفتنا#3 العباسي#3 الذي#3 بايعه#4 الديلم#3 بعد#3 أن#3 خلعوا#3 أخاه#3 وسملوا#5,11,2.2
10626,عينيه#3,11,2.2
10627,يجلس#3 اليوم#3 على#3 عرشه#3 كما#3 يجلس#3 القرد#3 الخائف#3 المذعور#3 تذهب#3 عيناه#3 يمينا#3 وشمالا#3 حيث#3 اتجهت#3 عصا#3 صاحبه#3,11,2.2
10628,وقد#3 علمت#3 أن#3 هذا#3 البائس#4 المنكود#5 أمر#3 أن#3 تنقش#3 على#3 النقود#4 أسماء#3 ثلاثة#3 من#3 أمراء#3 الديلم#3 بعد#3 أن#3 أصبح#3 بينهم#3 لعبة#3 تشدها#3 ثلاثة#3 خيوط#3,11,2.2
10629,وإذا#3 اتجهنا#3 إلى#3 ناحية#3 الروم#3,11,2.2
10630,رأينا#3 أنهم#3 لم#3 ينسوا#3 ثأرهم#3 عند#3 العرب#3 الذين#3 ثلوا#5 عروشهم#3,11,2.2
10631,وبددوا#4 ملكهم#4,11,2.2
10632,فأخذوا#3 في#3 مدى#4 هذه#3 القرون#3 يعدون#3 العدة#4,11,2.2
10633,وينفثون#3 في#3 رجالهم#3 روح#3 الحقد#3 على#3 المسلمين#3,11,2.2
10634,ويلوحون#3 لهم#3 بأمل#3 براق#3,11,2.2
10635,ويمنونهم#5 الأماني#3,11,2.2
10636,ويصورون#3 لهم#3 ذلك#3 اليوم#3 الموعود#3 الذي#3 تعود#3 فيه#3 مملكة#3 الروم#3 التي#3 اغتصبها#4 المسلمون#3 إلى#3 حوزتهم#5,11,2.2
10637,وهاهم#5 أولاء#5 اليوم#3 رابضون#5 بالقرب#3 من#3 طرسوس#3 يتحينون#5 الفرصة#3 للوثوب#5,11,2.2
10638,ويغتبطون#5 بما#3 أصاب#3 دولة#3 الإسلام#3 من#3 تمزق#3,11,2.2
10639,وبما#3 شجر#5 بين#3 أمرائها#3 من#3 حقد#3 وعداء#4 وانقسام#3,11,2.2
10640,وهنا#3 قال#3 أبو#3 فراس#3 في#3 صوت#3 تكاد#4 تخنقه#3 العبرة#5 إن#3 الأمم#3 تموت#3 حينما#3 تنسى#3 أخلاقها#3,11,2.2
10641,وتغفل#3 عن#3 تاريخها#3,11,2.2
10642,ولن#3 تعود#3 دولة#3 العرب#3 إلا#3 إذا#3 عاد#3 أهلها#3 إلى#3 أخلاق#3 العرب#3,11,2.2
10643,بهذا#3 وأمثاله#3 كان#3 ينشأ#3 أبو#3 فراس#3 في#3 دراسة#3 الأدب#3 والتاريخ#3,11,2.2
10644,وقد#3 دفعته#3 هذه#3 الدروس#3 إلى#3 الاستزادة#4 والتوسع#3 والانصباب#4 على#4 العلم#4 حيثما#3 وجده#3,11,2.2
10645,فكان#3 يخلو#4 بنفسه#3 ساعات#3 في#3 خزانة#3 الكتب#3 بالقصر#3 ينتقل#3 بين#3 كتبها#3 كما#3 تنتقل#3 النحلة#3 من#3 زهرة#3 إلى#3 زهرة#3 لتجني#4 العسل#3 طيبا#3 شهيا#3,11,2.2
10646,أما#3 تدريبه#3 على#3 الفروسية#3 وأساليب#3 القتال#3,11,2.2
10647,فكان#3 يقوم#3 به#3 واصل#3 بن#3 عبد#3 الله#3 أعظم#3 المدربين#3 مهارة#3,11,2.2
10648,وأبرعهم#3 ضربا#3 بسيف#3 أو#3 طعنا#3 برمح#3 أو#3 إصابة#3 بسهم#3,11,2.2
10649,ولم#3 يكن#3 يجد#3 في#3 تدريب#3 الفتى#3 الناشئ#4 عنتا#5 أو#3 مشقة#3,11,2.2
10650,وكأنما#3 كان#3 يعلم#3 السمك#3 أن#3 يسبح#3 في#3 الماء#3,11,2.2
10651,والطير#3 أن#3 يحلق#5 في#3 السماء#3,11,2.2
10652,فإن#3 أثر#3 الوراثة#4 في#3 أبي#3 فراس#3 كان#3 عميقا#3 بعيد#5 الغور#5,11,2.2
10653,فلم#3 يمض#3 شهر#3 حتى#3 حذق#5 فنون#3 الحرب#3,11,2.2
10654,وركوب#3 الخيل#3,11,2.2
10655,وأخذ#3 يفاخر#4 أنداده#4 ويصاولهم#5,11,2.2
10656,ولم#3 يعقد#3 رهان#3 إلا#3 كان#3 فيه#3 المجلي#5 السباق#3,11,2.2
10657,وكم#3 أغراه#3 التمكن#4 من#4 فنون#3 الفروسية#3 بكثير#3 من#3 التهور#3 والمجازفة#4,11,2.2
10658,فكان#3 يركض#3 فرسه#3 ويلهبه#4 بالسوط#3 ليثب#3 به#3 فوق#3 مسيل#5 ماء#3 يبلغ#3 عرضه#3 عشر#3 أذرع#3,11,2.2
10659,دون#4 أن#3 يبتل#3 حافر#4 فرسه#3,11,2.2
10660,وكان#3 يقيم#3 سدا#3 مرتفعا#3 من#3 جذوع#3 الأشجار#3,11,2.2
10661,ثم#3 يهمز#5 جواده#3 فيثب#3 فوقه#3 كأنما#3 يطير#3 في#3 الهواء#3,11,2.2
10662,وقد#3 أفزعت#3 هذه#3 الأفانين#5 واصلا#3,11,2.2
10663,وخاف#3 عليه#3 مغبتها#5,11,2.2
10664,فأفضى#5 إلى#5 أمه#3 بمخاوفه#3,11,2.2
10665,ولكن#3 أمه#3 لم#3 تلبث#4 حين#3 سمعت#3 حديثه#3 أن#4 هزت#4 كتفيها#3 في#3 قلة#3 اكتراث#3,11,2.2
10666,ونظرت#3 في#3 وجه#3 واصل#3 بعد#3 أن#3 أطبقت#4 عينها#3 اليسرى#3 في#3 غرور#4 وكبرياء#3,11,2.2
10667,وقالت#3 ما#3 عليك#3 من#3 هذا#3 يا#3 بن#3 عبد#3 الله#3,11,2.2
10668,إن#3 بني#3 حمدان#3 يجب#3 أن#3 يعملوا#3 ما#3 لا#3 يستطيع#3 عمله#3 الناس#3,11,2.2
10669,وإلا#3 فلمن#3 أعدت#3 خطيرات#3 الأمور#3,11,2.2
10670,,11,2.2
10671,الفصل#3 الثالث#3,11,3.1
10672,شغلت#4 الشام#3 وبخاصة#3 في#3 مدينة#3 حلب#3 في#3 هذه#3 الأيام#3 بالحديث#3 عن#3 نجلاء#3 الخالدية#3,11,3.1
10673,وسرت#4 شهرتها#3 بالجمال#3 البارع#3 من#3 فم#3 إلى#3 فم#3,11,3.1
10674,وتناقل#4 الناس#3 في#3 إعجاب#3 وإكبار#5 ما#3 ازدانت#5 به#3 من#3 خلق#3 ودين#3 ولطف#3 وأدب#3 وخفة#4 روح#3 وعلو#4 نسب#3,11,3.1
10675,وكانت#3 نجلاء#3 حقا#3 كما#3 يصفون#3 وفوق#3 الذي#3 يصفون#3,11,3.1
10676,فقد#3 وهب#3 الله#3 لها#3 وجها#3 واضح#3 الجبين#3,11,3.1
10677,رائع#3 القسمات#5,11,3.1
10678,به#3 عينان#3 يتألق#3 فيهما#3 الطهر#4 ويشع#3 منهما#3 النبل#4 وكرم#3 المحتد#5,11,3.1
10679,ومنحها#4 نفسا#3 أصفى#3 من#3 قطرات#3 الغمام#4,11,3.1
10680,وأقرب#3 إلى#3 نفوس#3 الملائكة#5 الأطهار#3,11,3.1
10681,نشأت#3 في#3 بيت#3 علم#3 وأدب#3 ينتمي#3 إلى#3 أسرة#3 رفيعة#4 المجد#3 باذخة#4 الشرف#3,11,3.1
10682,وقد#3 بلغ#3 في#3 هذا#3 الحين#3 أخوها#3 محمد#3 وسعيد#3 الخالديان#3 منزلة#4 أثيرة#4 عند#3 سيف#3 الدولة#3 بن#3 حمدان#3 أمير#3 حلب#3,11,3.1
10683,وكانا#3 يشرفان#3 على#3 خزائن#3 الكتب#3 في#3 قصره#3,11,3.1
10684,فنمت#3 نجلاء#3 في#3 هذا#3 البيت#3 الكريم#3,11,3.1
10685,وتعهدها#4 أخواها#3 بالتعليم#3 والتهذيب#3 حتى#3 برعت#3 في#3 فنون#3 الأدب#3,11,3.1
10686,وقالت#3 الشعر#3 الجيد#3 الرصين#4,11,3.1
10687,وكانت#3 دارها#3 مثابة#5 الأدباء#3 والشعراء#3 والعلماء#3 يغشونها#5 لينعموا#4 بطرائف#5 الأحاديث#3 والأخبار#3,11,3.1
10688,وروائع#3 الشعر#3 والأدب#3,11,3.1
10689,ولينالوا#3 من#3 كرم#3 نجلاء#3 وحسن#3 ضيافتها#3 ما#3 يعز#4 على#3 موائد#3 الملوك#3,11,3.1
10690,وكثيرا#3 ما#3 أشاد#4 بمديحها#4 الشعراء#3,11,3.1
10691,وكثيرا#3 ما#3 غنى#3 المغنون#3 بحسنها#3 فرددت#3 آفاق#3 حلب#3 هذا#3 الغناء#3 عذبا#4 مشجيا#5,11,3.1
10692,وكثيرا#3 ما#3 كانت#3 نجلاء#3 تسمع#3 هذا#3 الغناء#3 فتبتسم#3 وتهز#3 كتفيها#3 في#3 أنفة#5 وشيء#3 غير#3 قليل#3 من#3 الخجل#3,11,3.1
10693,شغل#4 الناس#3 بنجلاء#3,11,3.1
10694,وتسابق#3 فتيان#3 الأسر#3 الكريمة#3 إليها#3 يستجدون#4 نظرة#3 رضا#3,11,3.1
10695,ويتمنى#3 كل#3 شاب#3 منهم#3 لو#3 أسعده#3 الحظ#3 بأن#3 يكون#3 لها#3 بعلا#4,11,3.1
10696,باذلا#4 في#3 سبيل#3 ذلك#3 كل#3 ما#3 في#3 يديه#3 من#3 مجد#3 وشهرة#3 ومال#3,11,3.1
10697,ولكن#3 هذه#3 الزهرة#3 الناضرة#4 النقية#3 لم#3 تقابل#3 هذه#3 النحل#3 المزدحمة#3 حول#3 رحيقها#3,11,3.1
10698,المختوم#3 إلا#3 بابتسامة#3 الزهر#3 لأشعة#3 الصباح#3,11,3.1
10699,فقد#3 علمها#3 أدبها#3 ونبل#4 أخلاقها#3 أن#3 تعطف#3 على#3 الناس#3 جميعا#3 في#3 وداعة#4 وصيانة#4,11,3.1
10700,وأن#3 تسطع#3 عليهم#3 جميعا#3 كما#3 تسطع#3 الشمس#3,11,3.1
10701,لا#3 يختص#4 بشعاعها#3 قصر#3 أمير#3,11,3.1
10702,ولا#3 يحرم#3 ضياءها#3 كوخ#3 بائس#4 فقير#3,11,3.1
10703,فما#4 يكاد#4 يظن#3 شاب#3 أنه#3 فاز#3 منها#3 بلمحة#3 رضا#3 حتى#3 يدعمه#3 اليقين#4 بأن#3 ما#3 كان#3 يظنه#3 قبولا#3 لخطبته#4 لم#3 يكن#3 إلا#3 لطفا#3 في#3 الرد#3 وأدبا#3 في#3 الإباء#4,11,3.1
10704,وكان#3 أشد#3 الفتيان#3 حرصا#3 على#3 خطبتها#4,11,3.1
10705,وتشبثا#4 بالرغبة#3 في#3 تزوجها#3,11,3.1
10706,قرعويه#3 غلام#3 سيف#3 الدولة#3 وقائد#3 إحدى#3 كتائبه#5,11,3.1
10707,كان#3 شابا#3 جميل#3 الطلعة#3,11,3.1
10708,مديد#3 الطول#3,11,3.1
10709,تياها#5 شديد#3 الغرور#4 بنفسه#3 والزهو#4 بها#3,11,3.1
10710,يجمع#3 إلى#3 ذكائه#3 طبيعة#3 النمر#3 في#3 الفتك#4,11,3.1
10711,وغريزة#4 الثعلب#3 في#3 الدهاء#3 والحيلة#3,11,3.1
10712,عرض#3 هذا#3 القائد#3 على#3 نجلاء#3 كل#3 شيء#3 ليكون#3 لها#3 زوجا#3 فلم#3 يظفر#4 بشيء#3,11,3.1
10713,وكثيرا#3 ما#3 مناها#5 الأماني#5,11,3.1
10714,وهمس#3 في#3 أذنها#3 بما#3 ينتظرها#3 من#3 جاه#3 وثروة#3 وبعد#3 مكانة#3,11,3.1
10715,ولكن#3 فتاتنا#3 كانت#3 تقابل#3 كل#3 هذا#3 بابتسامة#3 مهذبة#3 لطيفة#3 تمتزج#4 فيها#3 الدهشة#3 بالحياء#3,11,3.1
10716,وتقول#3 ما#3 أجمل#3 هذا#3,11,3.1
10717,حقا#3 إنه#3 بديع#4,11,3.1
10718,ثم#3 تنطلق#4 إلى#3 حديث#3 آخر#3 في#3 لباقة#4 وأدب#3 حتى#3 إذا#3 طال#3 الكلام#3 انفلتت#5 منه#3 كما#3 ينفلت#5 الطائر#3 قبل#3 أن#3 تعلق#3 به#3 حبالة#5 الصائد#3,11,3.1
10719,وهكذا#3 مضت#4 الأيام#3 وقرعويه#3 يزيد#3 إلحاحا#3,11,3.1
10720,وهي#3 تزيد#3 عنه#3 بعدا#3 وانصرافا#3,11,3.1
10721,وكانت#3 فاطمة#3 أخت#3 نجلاء#3 تسكن#3 بمنبج#3,11,3.1
10722,حيث#3 يقيم#3 زوجها#3 الحسين#3 الجوهري#3 أكبر#3 تجار#3 الجواهر#3 بالمدينة#3,11,3.1
10723,فقدمت#3 نجلاء#3 من#3 حلب#3 لزيارة#3 أختها#3 مع#3 خادمتها#3 سلمى#3 العراقية#3,11,3.1
10724,وهي#3 امرأة#3 في#3 الستين#3 من#3 عمرها#3 لئيمة#4 الطبع#3,11,3.1
10725,لها#3 دهاء#3 وفضلة#4 من#3 ذكاء#3,11,3.1
10726,صرفتهما#3 في#3 الحيل#3 والخبث#3 واقتناص#4 المنافع#3,11,3.1
10727,ولم#3 تقصد#3 نجلاء#3 من#3 هذه#3 الزيارة#3 إلا#3 أن#3 تروح#5 عن#3 نفسها#3 قليلا#3 من#3 صخب#4 حلب#3 وازدحامها#3,11,3.1
10728,وقد#3 راقها#5 ما#3 رأت#3 في#3 منبج#3 من#3 حسن#3 منظر#3,11,3.1
10729,وطيب#3 هواء#3,11,3.1
10730,فأطالت#3 مدة#3 إقامتها#3,11,3.1
10731,وفي#3 ذلك#3 الحين#3 كانت#3 شجاعة#3 أبي#3 فراس#3 وصباحة#5 وجهه#3,11,3.1
10732,وكرم#3 خلاله#5 قد#3 سارت#3 مسير#4 المثل#3 في#3 المدينة#3,11,3.1
10733,ووصلت#3 أخبارها#3 إلى#3 كل#3 بيت#3,11,3.1
10734,وتطلع#4 كل#3 عظيم#3 إلى#4 أن#3 ينال#3 شرف#3 مصاهرته#5,11,3.1
10735,أما#3 الأمهات#3 فقد#3 رفعن#3 رءوسهن#3,11,3.1
10736,ومددن#3 عيونهن#3,11,3.1
10737,وأرهفن#4 آذانهن#3 لكل#3 ما#3 يصل#3 إليهن#3 من#3 أخبار#3 بطل#3 منبج#3 وفارسها#3 الباسل#3,11,3.1
10738,وأعدت#3 كل#3 أم#3 ابنتها#3 لهذا#3 الشرف#3,11,3.1
10739,وأخذت#3 تمهد#4 لها#3 إليه#3 السبيل#3,11,3.1
10740,والأم#3 حينما#3 تلد#3 بنتا#3 لا#3 تفكر#3 في#3 شيء#3 إلا#3 في#3 زواجها#3,11,3.1
10741,وحينما#3 تهز#3 مهدها#5 —#3 وهي#3 تتفرس#5 في#3 وجهها#3,11,3.1
10742,وتدعي#4 أن#3 كل#3 هفوة#5 للجمال#3 فيه#3 إنما#4 هي#3 حسن#3 من#3 نوع#3 غريب#3 لا#3 عهد#4 للناس#3 به#3 —#3 لا#3 يخطر#5 ببالها#5 إلا#3 إحصاء#4 أبناء#3 المدينة#3 ممن#3 هم#3 في#3 طبقتها#3 واحدا#3 واحدا#3,11,3.1
10743,وتخير#4 أكرمهم#3 محتدا#5,11,3.1
10744,وأعظمهم#3 ثروة#3 وأملحهم#5 وجها#3,11,3.1
10745,حتى#3 إذا#3 استقر#3 بها#3 الاختيار#3 أخذت#3 في#3 العمل#3,11,3.1
10746,والاستنجاد#3 بخير#3 الوسائل#3,11,3.1
10747,فتوددت#3 إلى#3 أمه#3,11,3.1
10748,ودفعت#3 زوجها#3 من#3 حيث#3 لا#3 يدري#3 إلى#3 مجاملة#4 أبيه#3 ومصادقته#5,11,3.1
10749,فإذا#3 مات#3 الغلام#3 انصرفت#3 إلى#3 غلام#3 آخر#3 يليه#5 في#3 المرتبة#3,11,3.1
10750,وأعادت#3 القصة#3 بذاتها#4,11,3.1
10751,لا#3 تخرم#4,11,3.1
10752,منها#3 حرفا#3,11,3.1
10753,هكذا#3 كانت#3 حال#3 الآباء#3 والأمهات#3 بمدينة#3 منبج#3 حين#3 شب#4 أبو#3 فراس#3 عن#4 الطوق#4,11,3.1
10754,وحين#3 أصبح#3 شابا#3 جميلا#3 في#3 نحو#4 الثامنة#3 عشرة#3,11,3.1
10755,تتيه#5 به#3 العروبة#3,11,3.1
10756,وتشتاق#3 إليه#3 ميادين#3 القتال#3,11,3.1
10757,فلم#3 يكن#3 عجبا#4 بعد#3 هذا#3 أن#3 تكثر#3 زيارة#3 الأمهات#3 لقصر#3 سخينة#3,11,3.1
10758,وأن#3 يرسلن#3 عليها#3 سيلا#3 جارفا#4 من#3 الملق#5 كاد#4 يجترفها#4,11,3.1
10759,فما#3 فعلت#3 شيئا#3 إلا#3 كان#3 حسنا#3 جميلا#3,11,3.1
10760,ولا#3 قالت#3 قولا#3 إلا#3 وهو#3 حكمة#3 سليمان#3,11,3.1
10761,وفصاحة#5 سحبان#3,11,3.1
10762,وكلما#3 مر#3 ذكر#3 ابنها#3 في#3 غضون#3 الحديث#3 عرضا#4 نثرن#3 عليه#3 الثناء#4,11,3.1
10763,وغمرنه#4 بصنوف#3 المديح#3 والإطراء#4,11,3.1
10764,وسخينة#3 تسمع#3 وتفهم#3,11,3.1
10765,لأنها#3 أم#3 تعرف#3 ما#3 تتمناه#3 الأمهات#3 لبناتهن#3 من#3 الخير#3 والسعادة#3,11,3.1
10766,زارها#3 في#3 أحد#3 الأيام#3 بعض#3 كرائم#4 السيدات#3,11,3.1
10767,وكان#3 بينهن#3 نائلة#3 زوج#3 والي#4 المدينة#3 من#3 قبل#4 سيف#3 الدولة#3,11,3.1
10768,ومعها#3 ابنتها#3 عزة#3,11,3.1
10769,فلما#3 استقر#3 بهن#3 المقام#4 أخذت#3 نائلة#3 تملأ#3 البهو#4 حديثا#3 في#3 جمال#3 القصر#3,11,3.1
10770,وحسن#3 تشريفه#4,11,3.1
10771,ثم#3 تتبع#3 ذلك#3 بالإشادة#4 بمجد#4 بني#3 حمدان#3,11,3.1
10772,ثم#3 تنتقل#3 إلى#3 ما#3 تتحلى#3 به#3 سخينة#3 من#3 صفات#3 الشرف#3 والكرامة#3 وأصالة#4 الرأي#3,11,3.1
10773,ثم#3 تثب#3 بعد#3 كل#3 هذا#3 إلى#3 أن#3 الولد#3 صورة#3 من#3 الأم#3,11,3.1
10774,وأن#3 كل#3 عرق#5 ينتمي#3 إلى#3 أصله#3,11,3.1
10775,وأن#3 سيرة#3 أبي#3 فراس#3 أصبحت#3 مثلا#3 عاليا#3 للفتيان#3,11,3.1
10776,ثم#3 تتابع#3 الحديث#3 وتقول#3 إن#3 ابني#3 لا#3 يمل#3 الكلام#3 في#3 بطولة#3 أبي#3 فراس#3 حتى#3 لقد#3 قلت#3 له#3 بالأمس#3 خير#3 لك#3 يا#3 بني#3 أن#3 تؤلف#3 كتابا#3 في#3 أخبار#3 صديقك#3,11,3.1
10777,فصاح#3 ضاحكا#3 وقال#3 وبم#3 أسمي#3 الكتاب#3 يا#3 أمي#3,11,3.1
10778,قلت#3 سمه#3 روض#3 الآس#3 في#3 أخبار#3 أبي#3 فراس#3,11,3.1
10779,فابتسمت#3 سخينة#3 وقالت#3 خير#3 له#3 أن#3 يسميه#3 ظبية#3 الكناس#3,11,3.1
10780,في#3 بطولة#3 أبي#3 فراس#3,11,3.1
10781,فضحك#3 السيدات#3 جميعهن#3,11,3.1
10782,وما#3 كدن#4 يخضن#3 في#3 حديث#3 آخر#3 حتى#3 دخلت#3 هيلانة#3 تعلن#3 قدوم#3 السيدة#3 فاطمة#3 الخالدية#3 وأختها#3 نجلاء#3,11,3.1
10783,فقمن#3 لتحيتها#3,11,3.1
10784,وقالت#3 فاطمة#3 في#3 دعابة#3 لقد#3 هززتن#3 أركان#4 البهو#4 قهقهة#3 ففيم#3 كان#3 ضحككن#3,11,3.1
10785,فحاولت#3 نائلة#3 بعد#3 أن#3 بهرها#3 جمال#3 نجلاء#3 أن#3 تغضي#5 عن#5 السؤال#3,11,3.1
10786,وأن#3 تصرف#3 الحديث#3 إلى#3 غير#3 وجهه#3,11,3.1
10787,ولكن#3 سخينة#3 أسرعت#3 فقالت#3 كنا#3 نختار#3 اسم#3 كتاب#3 يؤلف#3 في#3 سيرة#3 ابني#3 فماذا#3 تقترحين#3,11,3.1
10788,أقترح#3 أن#3 يسمى#3 تعطير#3 الأنفاس#3 بسيرة#3 أبي#3 فراس#3,11,3.1
10789,فظهر#3 الغيظ#3 على#3 وجه#3 نائلة#3 وقالت#3 كيف#3 حال#3 ابنك#3 الصغير#3 يا#3 فاطمة#3,11,3.1
10790,لقد#3 سمعت#3 أنه#3 كان#3 مريضا#3,11,3.1
10791,إنه#3 الآن#4 بخير#3,11,3.1
